timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668939490779,356,HTTP Request,200,OK,Thread Group 1-2,text,true,,269,306,67,67,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,356,0,31
1668939490764,376,HTTP Request,200,OK,Thread Group 1-1,text,true,,269,306,67,67,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,376,0,46
1668939490788,356,HTTP Request,200,OK,Thread Group 1-3,text,true,,269,306,66,66,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,355,0,22
1668939490812,337,HTTP Request,200,OK,Thread Group 1-8,text,true,,269,306,66,66,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,337,0,4
1668939490802,359,HTTP Request,200,OK,Thread Group 1-6,text,true,,269,306,68,68,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,359,0,8
1668939490797,364,HTTP Request,200,OK,Thread Group 1-5,text,true,,269,306,68,68,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,364,0,12
1668939490807,356,HTTP Request,200,OK,Thread Group 1-7,text,true,,269,306,66,66,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,356,0,5
1668939490792,371,HTTP Request,200,OK,Thread Group 1-4,text,true,,269,306,66,66,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,371,0,18
1668939490827,336,HTTP Request,200,OK,Thread Group 1-10,text,true,,269,306,66,66,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,336,0,5
1668939490837,329,HTTP Request,200,OK,Thread Group 1-12,text,true,,269,306,64,64,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,329,0,4
1668939490843,329,HTTP Request,200,OK,Thread Group 1-13,text,true,,269,306,64,64,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,329,0,4
1668939490818,356,HTTP Request,200,OK,Thread Group 1-9,text,true,,269,306,63,63,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,356,0,3
1668939490858,325,HTTP Request,200,OK,Thread Group 1-16,text,true,,269,306,64,64,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,325,0,3
1668939490832,362,HTTP Request,200,OK,Thread Group 1-11,text,true,,269,306,65,65,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,362,0,8
1668939490873,366,HTTP Request,200,OK,Thread Group 1-19,text,true,,269,306,72,72,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,366,0,8
1668939490892,359,HTTP Request,200,OK,Thread Group 1-22,text,true,,269,306,73,73,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/api/addToDo,359,0,6
