elapsed,label,responseCode,threadName,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
632,HTTP Request,200,Thread Group 1-1,223,286,7,7,632,1,0,0,410
570,HTTP Request,200,Thread Group 1-2,223,286,6,6,570,1,0,0,347
559,HTTP Request,200,Thread Group 1-3,223,286,6,6,559,1,0,0,340
560,HTTP Request,200,Thread Group 1-4,223,286,6,6,560,1,0,0,344
593,HTTP Request,200,Thread Group 1-5,223,286,6,6,593,1,0,0,353
562,HTTP Request,200,Thread Group 1-6,223,286,6,6,562,1,0,0,336
559,HTTP Request,200,Thread Group 1-7,223,286,6,6,559,1,0,0,340
558,HTTP Request,200,Thread Group 1-8,223,286,6,6,558,1,0,0,341
556,HTTP Request,200,Thread Group 1-9,223,286,6,6,556,1,0,0,343
572,HTTP Request,200,Thread Group 1-10,223,286,6,6,572,1,0,0,339
590,HTTP Request,200,Thread Group 1-11,223,286,6,6,590,1,0,0,353
564,HTTP Request,200,Thread Group 1-12,223,286,6,6,564,1,0,0,345
569,HTTP Request,200,Thread Group 1-13,223,286,6,6,569,1,0,0,348
550,HTTP Request,200,Thread Group 1-14,223,286,6,6,550,1,0,0,343
559,HTTP Request,200,Thread Group 1-15,223,286,6,6,559,1,0,0,352
555,HTTP Request,200,Thread Group 1-16,223,286,6,6,555,1,0,0,350
564,HTTP Request,200,Thread Group 1-17,223,286,6,6,564,1,0,0,355
569,HTTP Request,200,Thread Group 1-18,223,286,6,6,569,1,0,0,348
552,HTTP Request,200,Thread Group 1-19,223,286,6,6,552,1,0,0,348
559,HTTP Request,200,Thread Group 1-20,223,286,6,6,559,1,0,0,341
599,HTTP Request,200,Thread Group 1-21,223,286,6,6,599,1,0,0,346
561,HTTP Request,200,Thread Group 1-22,223,286,6,6,561,1,0,0,358
552,HTTP Request,200,Thread Group 1-23,223,286,6,6,552,1,0,0,346
550,HTTP Request,200,Thread Group 1-24,223,286,6,6,550,1,0,0,345
552,HTTP Request,200,Thread Group 1-25,223,286,6,6,552,1,0,0,344
554,HTTP Request,200,Thread Group 1-26,223,286,6,6,554,1,0,0,345
558,HTTP Request,200,Thread Group 1-27,223,286,6,6,558,1,0,0,343
556,HTTP Request,200,Thread Group 1-28,223,286,6,6,556,1,0,0,348
553,HTTP Request,200,Thread Group 1-29,223,286,6,6,553,1,0,0,344
548,HTTP Request,200,Thread Group 1-30,223,286,6,6,548,1,0,0,340
548,HTTP Request,200,Thread Group 1-31,223,286,6,6,548,1,0,0,343
586,HTTP Request,200,Thread Group 1-32,223,286,6,6,586,1,0,0,343
543,HTTP Request,200,Thread Group 1-33,223,286,6,6,543,1,0,0,341
544,HTTP Request,200,Thread Group 1-34,223,286,6,6,544,1,0,0,340
556,HTTP Request,200,Thread Group 1-35,223,286,6,6,556,1,0,0,346
545,HTTP Request,200,Thread Group 1-36,223,286,6,6,545,1,0,0,341
558,HTTP Request,200,Thread Group 1-37,223,286,6,6,558,1,0,0,354
556,HTTP Request,200,Thread Group 1-38,223,286,6,6,556,1,0,0,345
549,HTTP Request,200,Thread Group 1-39,223,286,6,6,549,1,0,0,341
551,HTTP Request,200,Thread Group 1-40,223,286,6,6,551,1,0,0,346
585,HTTP Request,200,Thread Group 1-41,223,286,6,6,585,1,0,0,352
560,HTTP Request,200,Thread Group 1-42,223,286,6,6,560,1,0,0,357
564,HTTP Request,200,Thread Group 1-43,223,286,6,6,564,1,0,0,343
553,HTTP Request,200,Thread Group 1-44,223,286,6,6,553,1,0,0,345
678,HTTP Request,200,Thread Group 1-45,223,286,7,7,678,1,0,0,374
686,HTTP Request,200,Thread Group 1-46,223,286,7,7,686,1,0,0,482
591,HTTP Request,200,Thread Group 1-47,223,286,6,6,591,1,0,0,381
644,HTTP Request,200,Thread Group 1-49,223,286,8,8,644,1,0,0,440
781,HTTP Request,200,Thread Group 1-48,223,286,7,7,781,1,0,0,578
566,HTTP Request,200,Thread Group 1-50,223,286,6,6,566,1,0,0,364
553,HTTP Request,200,Thread Group 1-51,223,286,6,6,553,1,0,0,345
590,HTTP Request,200,Thread Group 1-52,223,286,6,6,590,1,0,0,355
551,HTTP Request,200,Thread Group 1-53,223,286,6,6,551,1,0,0,346
560,HTTP Request,200,Thread Group 1-54,223,286,6,6,560,1,0,0,356
566,HTTP Request,200,Thread Group 1-55,223,286,6,6,566,1,0,0,357
582,HTTP Request,200,Thread Group 1-56,223,286,6,6,582,1,0,0,344
617,HTTP Request,200,Thread Group 1-57,223,286,7,7,617,1,0,0,354
584,HTTP Request,200,Thread Group 1-58,223,286,7,7,584,1,0,0,371
669,HTTP Request,200,Thread Group 1-59,223,286,7,7,669,1,0,0,408
669,HTTP Request,200,Thread Group 1-60,223,286,7,7,669,1,0,0,411
706,HTTP Request,200,Thread Group 1-61,223,286,8,8,706,1,0,0,448
725,HTTP Request,200,Thread Group 1-62,223,286,8,8,725,1,0,0,485
763,HTTP Request,200,Thread Group 1-63,223,286,8,8,763,1,0,0,496
703,HTTP Request,200,Thread Group 1-64,223,286,7,7,703,1,0,0,436
724,HTTP Request,200,Thread Group 1-65,223,286,8,8,724,1,0,0,488
714,HTTP Request,200,Thread Group 1-66,223,286,7,7,714,1,0,0,489
725,HTTP Request,200,Thread Group 1-67,223,286,8,8,725,1,0,0,460
664,HTTP Request,200,Thread Group 1-68,223,286,7,7,664,1,0,0,453
640,HTTP Request,200,Thread Group 1-69,223,286,7,7,640,1,0,0,437
659,HTTP Request,200,Thread Group 1-70,223,286,7,7,659,1,0,0,455
596,HTTP Request,200,Thread Group 1-71,223,286,6,6,596,1,0,0,391
607,HTTP Request,200,Thread Group 1-72,223,286,6,6,607,1,0,0,405
558,HTTP Request,200,Thread Group 1-73,223,286,6,6,558,1,0,0,356
577,HTTP Request,200,Thread Group 1-74,223,286,6,6,577,1,0,0,370
554,HTTP Request,200,Thread Group 1-75,223,286,6,6,554,1,0,0,345
551,HTTP Request,200,Thread Group 1-76,223,286,6,6,551,1,0,0,345
565,HTTP Request,200,Thread Group 1-77,223,286,6,6,565,1,0,0,351
