elapsed,label,responseCode,threadName,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
697,HTTP Request,200,Thread Group 1-1,223,286,4,4,697,1,0,0,452
566,HTTP Request,200,Thread Group 1-2,223,286,3,3,566,1,0,0,346
628,HTTP Request,200,Thread Group 1-3,223,286,4,4,628,1,0,0,398
573,HTTP Request,200,Thread Group 1-4,223,286,3,3,573,1,0,0,347
568,HTTP Request,200,Thread Group 1-5,223,286,3,3,568,1,0,0,346
570,HTTP Request,200,Thread Group 1-6,223,286,3,3,570,1,0,0,354
563,HTTP Request,200,Thread Group 1-7,223,286,3,3,562,1,0,0,348
582,HTTP Request,200,Thread Group 1-8,223,286,3,3,582,1,0,0,346
578,HTTP Request,200,Thread Group 1-9,223,286,3,3,578,1,0,0,354
577,HTTP Request,200,Thread Group 1-10,223,286,3,3,577,1,0,0,354
569,HTTP Request,200,Thread Group 1-11,223,286,3,3,569,1,0,0,350
561,HTTP Request,200,Thread Group 1-12,223,286,3,3,561,1,0,0,341
555,HTTP Request,200,Thread Group 1-13,223,286,3,3,555,1,0,0,347
554,HTTP Request,200,Thread Group 1-14,223,286,3,3,554,1,0,0,346
591,HTTP Request,200,Thread Group 1-15,223,286,3,3,591,1,0,0,365
562,HTTP Request,200,Thread Group 1-16,223,286,3,3,561,1,0,0,351
567,HTTP Request,200,Thread Group 1-17,223,286,3,3,567,1,0,0,352
581,HTTP Request,200,Thread Group 1-18,223,286,3,3,581,1,0,0,366
569,HTTP Request,200,Thread Group 1-19,223,286,3,3,569,1,0,0,348
581,HTTP Request,200,Thread Group 1-20,223,286,3,3,581,1,0,0,375
586,HTTP Request,200,Thread Group 1-21,223,286,3,3,586,1,0,0,370
569,HTTP Request,200,Thread Group 1-22,223,286,3,3,569,1,0,0,361
552,HTTP Request,200,Thread Group 1-23,223,286,3,3,552,1,0,0,348
559,HTTP Request,200,Thread Group 1-24,223,286,3,3,559,1,0,0,352
561,HTTP Request,200,Thread Group 1-25,223,286,3,3,561,1,0,0,357
571,HTTP Request,200,Thread Group 1-26,223,286,3,3,571,1,0,0,354
563,HTTP Request,200,Thread Group 1-27,223,286,3,3,563,1,0,0,346
566,HTTP Request,200,Thread Group 1-28,223,286,3,3,566,1,0,0,358
551,HTTP Request,200,Thread Group 1-29,223,286,3,3,551,1,0,0,344
556,HTTP Request,200,Thread Group 1-30,223,286,3,3,556,1,0,0,349
604,HTTP Request,200,Thread Group 1-31,223,286,4,4,604,1,0,0,337
557,HTTP Request,200,Thread Group 1-32,223,286,3,3,557,1,0,0,344
553,HTTP Request,200,Thread Group 1-33,223,286,3,3,553,1,0,0,348
554,HTTP Request,200,Thread Group 1-34,223,286,3,3,554,1,0,0,350
549,HTTP Request,200,Thread Group 1-35,223,286,3,3,549,1,0,0,345
558,HTTP Request,200,Thread Group 1-36,223,286,3,3,558,1,0,0,346
559,HTTP Request,200,Thread Group 1-37,223,286,3,3,559,1,0,0,354
565,HTTP Request,200,Thread Group 1-38,223,286,3,3,565,1,0,0,356
551,HTTP Request,200,Thread Group 1-39,223,286,3,3,551,1,0,0,342
569,HTTP Request,200,Thread Group 1-40,223,286,3,3,569,1,0,0,360
560,HTTP Request,200,Thread Group 1-41,223,286,3,3,560,1,0,0,353
561,HTTP Request,200,Thread Group 1-42,223,286,3,3,561,1,0,0,354
549,HTTP Request,200,Thread Group 1-43,223,286,3,3,549,1,0,0,344
564,HTTP Request,200,Thread Group 1-44,223,286,3,3,564,1,0,0,351
560,HTTP Request,200,Thread Group 1-45,223,286,3,3,560,1,0,0,354
557,HTTP Request,200,Thread Group 1-46,223,286,3,3,557,1,0,0,345
563,HTTP Request,200,Thread Group 1-47,223,286,3,3,563,1,0,0,352
565,HTTP Request,200,Thread Group 1-48,223,286,3,3,565,1,0,0,353
554,HTTP Request,200,Thread Group 1-49,223,286,2,2,554,1,0,0,347
558,HTTP Request,200,Thread Group 1-50,223,286,1,1,558,1,0,0,351
