elapsed,label,responseCode,threadName,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
546,HTTP Request,200,Thread Group 1-28,223,286,11,11,546,1,0,0,341
556,HTTP Request,200,Thread Group 1-29,223,286,12,12,556,1,0,0,348
552,HTTP Request,200,Thread Group 1-30,223,286,12,12,552,1,0,0,346
551,HTTP Request,200,Thread Group 1-31,223,286,12,12,551,1,0,0,342
548,HTTP Request,200,Thread Group 1-32,223,286,11,11,548,1,0,0,344
563,HTTP Request,200,Thread Group 1-33,223,286,12,12,563,1,0,0,360
560,HTTP Request,200,Thread Group 1-34,223,286,12,12,560,1,0,0,355
564,HTTP Request,200,Thread Group 1-35,223,286,12,12,564,1,0,0,350
601,HTTP Request,200,Thread Group 1-37,223,286,14,14,601,1,0,0,336
659,HTTP Request,200,Thread Group 1-36,223,286,13,13,659,1,0,0,338
582,HTTP Request,200,Thread Group 1-38,223,286,12,12,582,1,0,0,342
543,HTTP Request,200,Thread Group 1-39,223,286,11,11,543,1,0,0,338
574,HTTP Request,200,Thread Group 1-40,223,286,12,12,574,1,0,0,353
558,HTTP Request,200,Thread Group 1-41,223,286,12,12,558,1,0,0,352
557,HTTP Request,200,Thread Group 1-42,223,286,12,12,557,1,0,0,347
553,HTTP Request,200,Thread Group 1-43,223,286,12,12,553,1,0,0,347
549,HTTP Request,200,Thread Group 1-44,223,286,11,11,549,1,0,0,343
543,HTTP Request,200,Thread Group 1-45,223,286,11,11,543,1,0,0,338
551,HTTP Request,200,Thread Group 1-46,223,286,12,12,551,1,0,0,343
549,HTTP Request,200,Thread Group 1-47,223,286,12,12,549,1,0,0,345
553,HTTP Request,200,Thread Group 1-48,223,286,12,12,553,1,0,0,350
562,HTTP Request,200,Thread Group 1-49,223,286,12,12,562,1,0,0,355
551,HTTP Request,200,Thread Group 1-50,223,286,12,12,551,1,0,0,340
636,HTTP Request,200,Thread Group 1-51,223,286,13,13,636,1,0,0,363
591,HTTP Request,200,Thread Group 1-52,223,286,12,12,591,1,0,0,348
571,HTTP Request,200,Thread Group 1-53,223,286,12,12,571,1,0,0,349
553,HTTP Request,200,Thread Group 1-54,223,286,12,12,553,1,0,0,343
547,HTTP Request,200,Thread Group 1-55,223,286,11,11,547,1,0,0,341
559,HTTP Request,200,Thread Group 1-56,223,286,12,12,559,1,0,0,353
586,HTTP Request,200,Thread Group 1-57,223,286,12,12,586,1,0,0,381
552,HTTP Request,200,Thread Group 1-58,223,286,12,12,552,1,0,0,349
551,HTTP Request,200,Thread Group 1-59,223,286,12,12,551,1,0,0,343
552,HTTP Request,200,Thread Group 1-60,223,286,12,12,552,1,0,0,346
550,HTTP Request,200,Thread Group 1-61,223,286,12,12,550,1,0,0,346
551,HTTP Request,200,Thread Group 1-62,223,286,12,12,551,1,0,0,347
604,HTTP Request,200,Thread Group 1-63,223,286,13,13,604,1,0,0,343
583,HTTP Request,200,Thread Group 1-64,223,286,12,12,583,1,0,0,340
621,HTTP Request,200,Thread Group 1-65,223,286,13,13,621,1,0,0,349
577,HTTP Request,200,Thread Group 1-66,223,286,12,12,577,1,0,0,341
553,HTTP Request,200,Thread Group 1-67,223,286,12,12,553,1,0,0,341
557,HTTP Request,200,Thread Group 1-68,223,286,12,12,557,1,0,0,343
558,HTTP Request,200,Thread Group 1-69,223,286,12,12,557,1,0,0,344
559,HTTP Request,200,Thread Group 1-70,223,286,12,12,559,1,0,0,346
563,HTTP Request,200,Thread Group 1-71,223,286,12,12,563,1,0,0,354
565,HTTP Request,200,Thread Group 1-72,223,286,12,12,565,1,0,0,352
572,HTTP Request,200,Thread Group 1-73,223,286,12,12,572,1,0,0,354
547,HTTP Request,200,Thread Group 1-74,223,286,11,11,547,1,0,0,342
569,HTTP Request,200,Thread Group 1-75,223,286,12,12,569,1,0,0,364
552,HTTP Request,200,Thread Group 1-76,223,286,12,12,552,1,0,0,342
552,HTTP Request,200,Thread Group 1-77,223,286,12,12,552,1,0,0,343
612,HTTP Request,200,Thread Group 1-78,223,286,13,13,612,1,0,0,340
609,HTTP Request,200,Thread Group 1-79,223,286,13,13,609,1,0,0,362
603,HTTP Request,200,Thread Group 1-80,223,286,13,13,603,1,0,0,347
558,HTTP Request,200,Thread Group 1-81,223,286,12,12,558,1,0,0,345
553,HTTP Request,200,Thread Group 1-82,223,286,12,12,553,1,0,0,344
554,HTTP Request,200,Thread Group 1-83,223,286,12,12,554,1,0,0,343
553,HTTP Request,200,Thread Group 1-84,223,286,12,12,553,1,0,0,344
561,HTTP Request,200,Thread Group 1-85,223,286,12,12,561,1,0,0,344
549,HTTP Request,200,Thread Group 1-86,223,286,12,12,549,1,0,0,343
554,HTTP Request,200,Thread Group 1-87,223,286,12,12,554,1,0,0,345
554,HTTP Request,200,Thread Group 1-88,223,286,12,12,554,1,0,0,348
549,HTTP Request,200,Thread Group 1-89,223,286,12,12,549,1,0,0,342
557,HTTP Request,200,Thread Group 1-90,223,286,11,11,557,1,0,0,349
627,HTTP Request,200,Thread Group 1-91,223,286,10,10,627,1,0,0,344
602,HTTP Request,200,Thread Group 1-92,223,286,9,9,602,1,0,0,358
573,HTTP Request,200,Thread Group 1-94,223,286,8,8,573,1,0,0,343
625,HTTP Request,200,Thread Group 1-93,223,286,8,8,625,1,0,0,341
554,HTTP Request,200,Thread Group 1-95,223,286,6,6,554,1,0,0,348
553,HTTP Request,200,Thread Group 1-96,223,286,5,5,553,1,0,0,348
569,HTTP Request,200,Thread Group 1-97,223,286,4,4,569,1,0,0,364
557,HTTP Request,200,Thread Group 1-98,223,286,3,3,557,1,0,0,350
557,HTTP Request,200,Thread Group 1-99,223,286,2,2,557,1,0,0,353
554,HTTP Request,200,Thread Group 1-100,223,286,1,1,554,1,0,0,347
