elapsed,label,responseCode,threadName,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
545,HTTP Request,200,Thread Group 1-86,223,286,12,12,545,1,0,0,342
552,HTTP Request,200,Thread Group 1-87,223,286,13,13,552,1,0,0,347
555,HTTP Request,200,Thread Group 1-88,223,286,13,13,554,1,0,0,346
543,HTTP Request,200,Thread Group 1-89,223,286,12,12,543,1,0,0,341
558,HTTP Request,200,Thread Group 1-90,223,286,13,13,558,1,0,0,352
574,HTTP Request,200,Thread Group 1-91,223,286,13,13,574,1,0,0,342
544,HTTP Request,200,Thread Group 1-92,223,286,12,12,544,1,0,0,341
554,HTTP Request,200,Thread Group 1-93,223,286,13,13,554,1,0,0,348
560,HTTP Request,200,Thread Group 1-94,223,286,13,13,560,1,0,0,356
555,HTTP Request,200,Thread Group 1-95,223,286,13,13,555,1,0,0,344
548,HTTP Request,200,Thread Group 1-96,223,286,12,12,548,1,0,0,342
550,HTTP Request,200,Thread Group 1-97,223,286,13,13,550,1,0,0,344
545,HTTP Request,200,Thread Group 1-98,223,286,12,12,545,1,0,0,340
546,HTTP Request,200,Thread Group 1-99,223,286,12,12,546,1,0,0,343
549,HTTP Request,200,Thread Group 1-100,223,286,13,13,549,1,0,0,345
1548,HTTP Request,200,Thread Group 1-80,223,286,12,12,1548,1,0,0,1342
547,HTTP Request,200,Thread Group 1-101,223,286,11,11,547,1,0,0,343
550,HTTP Request,200,Thread Group 1-102,223,286,12,12,550,1,0,0,342
553,HTTP Request,200,Thread Group 1-103,223,286,12,12,553,1,0,0,349
553,HTTP Request,200,Thread Group 1-105,223,286,13,13,553,1,0,0,343
547,HTTP Request,200,Thread Group 1-106,223,286,12,12,547,1,0,0,341
562,HTTP Request,200,Thread Group 1-107,223,286,13,13,562,1,0,0,347
555,HTTP Request,200,Thread Group 1-108,223,286,13,13,555,1,0,0,341
775,HTTP Request,200,Thread Group 1-104,223,286,12,12,775,1,0,0,348
553,HTTP Request,200,Thread Group 1-109,223,286,12,12,553,1,0,0,343
564,HTTP Request,200,Thread Group 1-110,223,286,12,12,564,1,0,0,354
554,HTTP Request,200,Thread Group 1-112,223,286,13,13,554,1,0,0,346
571,HTTP Request,200,Thread Group 1-114,223,286,14,14,571,1,0,0,348
790,HTTP Request,200,Thread Group 1-111,223,286,14,14,790,1,0,0,555
596,HTTP Request,200,Thread Group 1-115,223,286,13,13,596,1,0,0,366
586,HTTP Request,200,Thread Group 1-116,223,286,13,13,586,1,0,0,351
675,HTTP Request,200,Thread Group 1-117,223,286,15,15,675,1,0,0,384
880,HTTP Request,200,Thread Group 1-113,223,286,14,14,880,1,0,0,600
633,HTTP Request,200,Thread Group 1-118,223,286,13,13,633,1,0,0,357
654,HTTP Request,200,Thread Group 1-119,223,286,14,14,654,1,0,0,370
660,HTTP Request,200,Thread Group 1-120,223,286,14,14,660,1,0,0,403
716,HTTP Request,200,Thread Group 1-121,223,286,15,15,716,1,0,0,478
668,HTTP Request,200,Thread Group 1-122,223,286,14,14,668,1,0,0,457
704,HTTP Request,200,Thread Group 1-123,223,286,15,15,704,1,0,0,482
654,HTTP Request,200,Thread Group 1-125,223,286,15,15,654,1,0,0,437
706,HTTP Request,200,Thread Group 1-124,223,286,15,15,706,1,0,0,465
672,HTTP Request,200,Thread Group 1-126,223,286,14,14,672,1,0,0,465
623,HTTP Request,200,Thread Group 1-127,223,286,14,14,623,1,0,0,422
609,HTTP Request,200,Thread Group 1-128,223,286,13,13,609,1,0,0,407
692,HTTP Request,200,Thread Group 1-129,223,286,14,14,692,1,0,0,443
681,HTTP Request,200,Thread Group 1-130,223,286,14,14,681,1,0,0,475
631,HTTP Request,200,Thread Group 1-131,223,286,14,14,631,1,0,0,428
599,HTTP Request,200,Thread Group 1-132,223,286,13,13,599,1,0,0,396
553,HTTP Request,200,Thread Group 1-133,223,286,12,12,553,1,0,0,347
539,HTTP Request,200,Thread Group 1-134,223,286,11,11,539,1,0,0,336
556,HTTP Request,200,Thread Group 1-135,223,286,12,12,556,1,0,0,350
541,HTTP Request,200,Thread Group 1-136,223,286,11,11,541,1,0,0,339
568,HTTP Request,200,Thread Group 1-137,223,286,12,12,568,1,0,0,354
557,HTTP Request,200,Thread Group 1-138,223,286,12,12,557,1,0,0,349
541,HTTP Request,200,Thread Group 1-139,223,286,11,11,541,1,0,0,337
541,HTTP Request,200,Thread Group 1-140,223,286,11,11,541,1,0,0,338
545,HTTP Request,200,Thread Group 1-141,223,286,11,11,545,1,0,0,341
554,HTTP Request,200,Thread Group 1-142,223,286,12,12,554,1,0,0,342
542,HTTP Request,200,Thread Group 1-143,223,286,11,11,541,1,0,0,338
545,HTTP Request,200,Thread Group 1-144,223,286,11,11,545,1,0,0,341
548,HTTP Request,200,Thread Group 1-145,223,286,11,11,548,1,0,0,342
542,HTTP Request,200,Thread Group 1-146,223,286,11,11,542,1,0,0,342
563,HTTP Request,200,Thread Group 1-147,223,286,12,12,563,1,0,0,358
549,HTTP Request,200,Thread Group 1-148,223,286,11,11,549,1,0,0,346
544,HTTP Request,200,Thread Group 1-149,223,286,11,11,544,1,0,0,337
554,HTTP Request,200,Thread Group 1-150,223,286,12,12,554,1,0,0,350
564,HTTP Request,200,Thread Group 1-151,223,286,12,12,564,1,0,0,351
544,HTTP Request,200,Thread Group 1-152,223,286,11,11,544,1,0,0,342
562,HTTP Request,200,Thread Group 1-153,223,286,12,12,562,1,0,0,356
550,HTTP Request,200,Thread Group 1-154,223,286,11,11,550,1,0,0,344
547,HTTP Request,200,Thread Group 1-155,223,286,12,12,547,1,0,0,344
552,HTTP Request,200,Thread Group 1-156,223,286,12,12,552,1,0,0,349
553,HTTP Request,200,Thread Group 1-157,223,286,12,12,553,1,0,0,349
558,HTTP Request,200,Thread Group 1-158,223,286,12,12,558,1,0,0,356
546,HTTP Request,200,Thread Group 1-159,223,286,11,11,546,1,0,0,343
573,HTTP Request,200,Thread Group 1-160,223,286,12,12,573,1,0,0,368
556,HTTP Request,200,Thread Group 1-161,223,286,12,12,556,1,0,0,338
551,HTTP Request,200,Thread Group 1-162,223,286,12,12,551,1,0,0,345
546,HTTP Request,200,Thread Group 1-163,223,286,11,11,546,1,0,0,341
552,HTTP Request,200,Thread Group 1-164,223,286,12,12,552,1,0,0,343
560,HTTP Request,200,Thread Group 1-165,223,286,12,12,560,1,0,0,354
555,HTTP Request,200,Thread Group 1-166,223,286,12,12,555,1,0,0,340
560,HTTP Request,200,Thread Group 1-167,223,286,12,12,560,1,0,0,355
548,HTTP Request,200,Thread Group 1-168,223,286,11,11,548,1,0,0,343
554,HTTP Request,200,Thread Group 1-169,223,286,12,12,554,1,0,0,352
596,HTTP Request,200,Thread Group 1-171,223,286,13,13,596,1,0,0,346
654,HTTP Request,200,Thread Group 1-170,223,286,13,13,654,1,0,0,407
564,HTTP Request,200,Thread Group 1-172,223,286,12,12,564,1,0,0,344
592,HTTP Request,200,Thread Group 1-173,223,286,12,12,592,1,0,0,385
606,HTTP Request,200,Thread Group 1-174,223,286,13,13,606,1,0,0,401
558,HTTP Request,200,Thread Group 1-176,223,286,13,13,558,1,0,0,347
622,HTTP Request,200,Thread Group 1-175,223,286,12,12,622,1,0,0,406
595,HTTP Request,200,Thread Group 1-177,223,286,12,12,595,1,0,0,351
609,HTTP Request,200,Thread Group 1-178,223,286,13,13,609,1,0,0,352
596,HTTP Request,200,Thread Group 1-179,223,286,12,12,596,1,0,0,347
601,HTTP Request,200,Thread Group 1-180,223,286,12,12,601,1,0,0,350
599,HTTP Request,200,Thread Group 1-181,223,286,12,12,599,1,0,0,395
