elapsed,label,responseCode,threadName,bytes,sentBytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime,Connect
829,HTTP Request,200,Thread Group 1-3,223,286,44,44,829,1,0,0,572
927,HTTP Request,200,Thread Group 1-2,223,286,46,46,927,1,0,0,590
1026,HTTP Request,200,Thread Group 1-1,223,286,48,48,1026,1,0,0,618
1010,HTTP Request,200,Thread Group 1-6,223,286,47,47,1010,1,0,0,517
1122,HTTP Request,200,Thread Group 1-5,223,286,46,46,1122,1,0,0,550
1156,HTTP Request,200,Thread Group 1-8,223,286,45,45,1156,1,0,0,590
1258,HTTP Request,200,Thread Group 1-7,223,286,44,44,1258,1,0,0,496
1159,HTTP Request,200,Thread Group 1-13,223,286,43,43,1159,1,0,0,507
1354,HTTP Request,200,Thread Group 1-4,223,286,42,42,1354,1,0,0,546
1263,HTTP Request,200,Thread Group 1-12,223,286,41,41,1263,1,0,0,540
1298,HTTP Request,200,Thread Group 1-10,223,286,40,40,1298,1,0,0,586
1124,HTTP Request,200,Thread Group 1-20,223,286,39,39,1124,1,0,0,435
1185,HTTP Request,200,Thread Group 1-21,223,286,38,38,1185,1,0,0,442
1305,HTTP Request,200,Thread Group 1-15,223,286,38,38,1305,1,0,0,557
1260,HTTP Request,200,Thread Group 1-18,223,286,36,36,1260,1,0,0,484
1346,HTTP Request,200,Thread Group 1-17,223,286,35,35,1346,1,0,0,544
1425,HTTP Request,200,Thread Group 1-14,223,286,34,34,1425,1,0,0,584
1293,HTTP Request,200,Thread Group 1-22,223,286,33,33,1293,1,0,0,461
1461,HTTP Request,200,Thread Group 1-16,223,286,32,32,1461,1,0,0,586
1398,HTTP Request,200,Thread Group 1-19,223,286,32,32,1398,1,0,0,523
1345,HTTP Request,200,Thread Group 1-23,223,286,30,30,1345,1,0,0,474
1413,HTTP Request,200,Thread Group 1-24,223,286,29,29,1413,1,0,0,474
1341,HTTP Request,200,Thread Group 1-25,223,286,28,28,1341,1,0,0,410
1366,HTTP Request,200,Thread Group 1-26,223,286,27,27,1365,1,0,0,416
1699,HTTP Request,200,Thread Group 1-11,223,286,26,26,1699,1,0,0,537
1777,HTTP Request,200,Thread Group 1-9,223,286,25,25,1777,1,0,0,578
1367,HTTP Request,200,Thread Group 1-29,223,286,24,24,1367,1,0,0,384
1365,HTTP Request,200,Thread Group 1-30,223,286,23,23,1365,1,0,0,394
1379,HTTP Request,200,Thread Group 1-31,223,286,22,22,1379,1,0,0,402
1361,HTTP Request,200,Thread Group 1-32,223,286,21,21,1361,1,0,0,387
1414,HTTP Request,200,Thread Group 1-33,223,286,20,20,1414,1,0,0,391
1408,HTTP Request,200,Thread Group 1-34,223,286,19,19,1408,1,0,0,413
1361,HTTP Request,200,Thread Group 1-35,223,286,18,18,1361,1,0,0,416
1323,HTTP Request,200,Thread Group 1-36,223,286,17,17,1323,1,0,0,389
1343,HTTP Request,200,Thread Group 1-38,223,286,16,16,1343,1,0,0,384
1365,HTTP Request,200,Thread Group 1-40,223,286,15,15,1365,1,0,0,397
1367,HTTP Request,200,Thread Group 1-39,223,286,14,14,1367,1,0,0,393
1403,HTTP Request,200,Thread Group 1-37,223,286,14,14,1403,1,0,0,403
1349,HTTP Request,200,Thread Group 1-41,223,286,12,12,1349,1,0,0,370
1355,HTTP Request,200,Thread Group 1-42,223,286,11,11,1355,1,0,0,384
1356,HTTP Request,200,Thread Group 1-44,223,286,10,10,1356,1,0,0,370
1383,HTTP Request,200,Thread Group 1-43,223,286,9,9,1383,1,0,0,390
1335,HTTP Request,200,Thread Group 1-47,223,286,8,8,1335,1,0,0,360
1362,HTTP Request,200,Thread Group 1-45,223,286,8,8,1362,1,0,0,376
1385,HTTP Request,200,Thread Group 1-46,223,286,6,6,1385,1,0,0,380
1392,HTTP Request,200,Thread Group 1-48,223,286,5,5,1392,1,0,0,350
1398,HTTP Request,200,Thread Group 1-49,223,286,4,4,1398,1,0,0,352
1382,HTTP Request,200,Thread Group 1-50,223,286,3,3,1382,1,0,0,351
1872,HTTP Request,200,Thread Group 1-27,223,286,2,2,1872,1,0,0,422
1895,HTTP Request,200,Thread Group 1-28,223,286,1,1,1895,1,0,0,419
