timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.66591E+12,221,HTTP Request,200,OK,Thread Group 1-7,text,TRUE,,992,161,39,39,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,221,0,5
1.66591E+12,294,HTTP Request,200,OK,Thread Group 1-1,text,TRUE,,992,161,44,44,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,294,0,7
1.66591E+12,260,HTTP Request,200,OK,Thread Group 1-6,text,TRUE,,992,161,43,43,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,260,0,5
1.66591E+12,247,HTTP Request,200,OK,Thread Group 1-8,text,TRUE,,992,161,43,43,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,247,0,3
1.66591E+12,244,HTTP Request,200,OK,Thread Group 1-9,text,TRUE,,992,161,41,41,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,244,0,5
1.66591E+12,272,HTTP Request,200,OK,Thread Group 1-5,text,TRUE,,992,161,40,40,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,272,0,8
1.66591E+12,277,HTTP Request,200,OK,Thread Group 1-4,text,TRUE,,992,161,39,39,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,277,0,4
1.66591E+12,242,HTTP Request,200,OK,Thread Group 1-10,text,TRUE,,992,161,39,39,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,242,0,4
1.66591E+12,284,HTTP Request,200,OK,Thread Group 1-3,text,TRUE,,992,161,37,37,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,284,0,4
1.66591E+12,288,HTTP Request,200,OK,Thread Group 1-2,text,TRUE,,992,161,37,37,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,288,0,5
1.66591E+12,241,HTTP Request,200,OK,Thread Group 1-11,text,TRUE,,992,161,36,36,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,241,0,4
1.66591E+12,237,HTTP Request,200,OK,Thread Group 1-12,text,TRUE,,992,161,36,36,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,237,0,3
1.66591E+12,240,HTTP Request,200,OK,Thread Group 1-13,text,TRUE,,992,161,37,37,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,240,0,8
1.66591E+12,219,HTTP Request,200,OK,Thread Group 1-21,text,TRUE,,992,161,39,39,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,219,0,3
1.66591E+12,220,HTTP Request,200,OK,Thread Group 1-14,text,TRUE,,992,161,42,42,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,220,0,8
1.66591E+12,219,HTTP Request,200,OK,Thread Group 1-15,text,TRUE,,992,161,42,42,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,219,0,7
1.66591E+12,219,HTTP Request,200,OK,Thread Group 1-16,text,TRUE,,992,161,43,43,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,219,0,8
1.66591E+12,219,HTTP Request,200,OK,Thread Group 1-17,text,TRUE,,992,161,43,43,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,219,0,3
1.66591E+12,248,HTTP Request,200,OK,Thread Group 1-19,text,TRUE,,992,161,50,50,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,248,0,11
1.66591E+12,254,HTTP Request,200,OK,Thread Group 1-18,text,TRUE,,992,161,49,49,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,254,0,4
1.66591E+12,247,HTTP Request,200,OK,Thread Group 1-20,text,TRUE,,992,161,48,48,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,247,0,6
1.66591E+12,233,HTTP Request,200,OK,Thread Group 1-23,text,TRUE,,992,161,50,50,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,233,0,5
1.66591E+12,237,HTTP Request,200,OK,Thread Group 1-22,text,TRUE,,992,161,50,50,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,237,0,10
1.66591E+12,229,HTTP Request,200,OK,Thread Group 1-25,text,TRUE,,992,161,49,49,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,229,0,5
1.66591E+12,234,HTTP Request,200,OK,Thread Group 1-24,text,TRUE,,992,161,48,48,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,234,0,4
1.66591E+12,230,HTTP Request,200,OK,Thread Group 1-26,text,TRUE,,992,161,47,47,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,230,0,7
1.66591E+12,230,HTTP Request,200,OK,Thread Group 1-27,text,TRUE,,992,161,48,48,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,230,0,4
1.66591E+12,226,HTTP Request,200,OK,Thread Group 1-28,text,TRUE,,992,161,47,47,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,226,0,5
1.66591E+12,223,HTTP Request,200,OK,Thread Group 1-29,text,TRUE,,992,161,47,47,http://todolistaws-env.eba-5pfmwbup.us-east-1.elasticbeanstalk.com/,223,0,5
